VIDROMETRO LTDA;VIDROMETRO LTDA;02.578.558/0001-84;RODOVIA;ANEL RODOVIÁRIO CELSO MELLO AZEVEDO;9852;;JOÃO PINHEIRO;BELO HORIZONTE;MG;BRASIL;(31) 3439-1650;contasapagar@vidrometro.com;DELCILEI;30530-022;2022-10-03 10:46:14.000;S
VIDROMEXICANO COMERCIO DE VIDROS LTDA;VIDROMEX;72.649.130/0001-60;QUADRA;CLN 405 BLOCO B;loja 13/17;;ASA NORTE;BRASÍLIA;DF;BRASIL;(61) 3347-8029;vidromex@vidromex.com.br;SEBASTIÃO;70846-520;2017-09-30 19:10:27.803;NULL
VIDROMINAS INDÚSTRIA E COMÉRCIO LTDA;VIDROMINAS;22.656.847/0001-61;ROD.;ALFENAS CAMPOS GERAIS Km;4;LOTE 08;GASPAR LOPES;ALFENAS;MG;BRASIL;"(35) 3701-1000 ";"daniel@vidrominas.com.br ";"ALTAMAR OLIVEIRA ";37130000;NULL;" "
VIDROMIR INDÚSTRIA E COMÉRCIO DE VIDROS TEMPERADOS LTDA;PERSONAL GLASS;00.713.282/0001-74;RUA;JANUÁRIO PEREIRA DE LIMA;283;;GUARDA DO CUBATÃO;PALHOÇA;SC;BRASIL;(48) 3033-1333;samir@personalglass.com.br;SAMIR;88135-380;2024-06-06 12:17:06.547;" "
VIDRONOVO - IND. E COM. VIDRONOVO IMP. E EXP. LTDA;VIDRONOVO;07.617.472/0001-37;RUA;FLÁVIO BELTRAME;220;;UNILESTE;PIRACICABA;SP;BRASIL;(19) 3429-1300;adrianorossin@vidronovo.com.br;ADRIANO ROSSIN;13422-140;NULL;NULL
VIDROS COMÉRCIO E INDÚSTRIA BELÉM LTDA;VIDROS BELÉM;33.052.515/0001-94;RUA;SÃO CRISTÓVÃO;420/432;;SÃO CRISTÓVÃO;RIO DE JANEIRO;RJ;BRASIL;(21) 2589-0430;tony@vidrosbelem.com.br;"TONY SKARDANAS ";20940-000;2022-10-14 10:18:06.153;" "
"VIDROSEG COM DE VIDROS LTDA                          ";VIDROSEG;38.588.190/0001-82;RUA;ORLANDO PITANGA;45;;"SALGADO FILHO                 ";"MG - BELO HORIZONTE           ";MG;BRASIL;31-33734960;VIDROSEG@VIDROSEG.COM.BR;"ROSINEIA NOGUEIRA DA SILVA MARTINS                   ";30550-620;NULL;S
VIDROSISTEMAS COMERCIO ATACADISTA E VAREJISTA LTDA.;VIDROSISTEMAS;14.032.765/0001-18;AVENIDA;"PALMIRO NOVI ";174;;ARAPONGAL;REGISTRO;SP;BRASIL;(13) 3822-5069;angelo.arruda@vidrosistemas.com.br;ANGELO ARRUDA;11900-000;2024-07-25 12:06:10.967;" "
VIDROSPEL VIDROS ESP MOLDURAS LTDA;VIDROSPEL VIDRAÇARIA;31.353.493/0001-77;AVENIDA;TEN.CEL.MUNIZ DE ARAGÃO;2092;GALPÃO;ANIL / JACAREPAGUA;RIO DE JANEIRO;RJ;BRASIL;(21) 2425-5521;joao-procopio@hotmail.com;JOÃO PROCOPIO;22765-008;2024-09-19 16:25:30.373;S
VILUX S.A.;VILUX. S.A.;3;NULL;PITIANTUTA 637;NULL;NULL;NULL;ASUNCION;NULL;PARAGUAI;59521518800;raquelm@vilux.com.py;NULL;2160;2022-10-10 16:08:14.503;NULL
VILUX S.A.;VILUX. S.A.;NULL;NULL;PITIANTUTA 637;NULL;NULL;NULL;ASUNCION;NULL;PARAGUAI;59521518800;raquelm@vilux.com.py;NULL;2160;2022-10-10 16:33:42.140;NULL
VILUX S.A.;VILUX. S.A.;NULL;NULL;PITIANTUTA 637;NULL;NULL;NULL;ASUNCION;NULL;PARAGUAI;59521518800;raquelm@vilux.com.py;NULL;2160;2022-10-10 16:40:51.643;NULL
VIMINAS VIDROS ESPECIAIS LTDA;VIMINAS;31.702.947/0003-30;AVENIDA;TALMA RODRIGUES RIBEIRO;"1.987 ";"E 2.209 ";"CIVIT II ";"SERRA ";ES;BRASIL;(27) 3398-1500;mauricio@viminas.com.br;"RAFAEL ";29168-080;2024-10-11 11:34:03.053;" "
"VIMINAS VIDROS ESPECIAIS LTDA                        ";"VIMINAS-MG ";31.702.947/0005-00;AVENIDA;BRIGADEIRO EDUARDO GOMES;1265;;"GLÓRIA                        ";"MG - BELO HORIZONTE           ";MG;BRASIL;31-34191000;paulohenrique@viminas.com.br;"DIRETORIA                                            ";30870-100;NULL;S
VIPEL INDÚSTRIA E COMÉRCIO LTDA;VIPEL;80.481.146/0001-35;RUA;JOSÉ ALVES DOS SANTOS PASSOS;5.005;;SÃO MARTINHO;TUBARÃO;SC;BRASIL;(48) 3631-0100;rafael@vipel.ind.br;RAFAEL;88708-701;2022-05-09 17:23:51.503;" "
VIPRADO IND. E COMÉRCIO DE VIDROS LTDA;VIPRADO;94.352.903/0001-85;ROD.;RS 122 - KM 123 - NR;600;;INDUSTRIAL;ANTONIO PRADO;RS;BRASIL;"54-3293-4900 ";"viprado@viprado.com.br ";"FERNANDO BOLZAN ";95250000;NULL;" "
VISA VIDROS DE SEGURANÇA;VISA VIDROS;07.496.819/0001-30;RUA;AZALEIA;203;;JARDIM ELDORADO;PALHOÇA;SC;BRASIL;(48) 3033-4455;altemir@visavidros.com.br;ALTEMIR DE FREITAS ZAMPARETTI;88133-382;2017-11-03 15:37:57.073;NULL
"VISION INDUSTRIA E COMERCIO LTDA - EPP               ";VISION ESPELHOS;50.885.193/0001-83;RUA;"DIANOPOLIS  ";1654;;"VILA PRUDENTE                 ";"SP - SÃO PAULO                ";SP;BRASIL;11-2695-3000;ARTHUR@VISION.IND.BR;"ARTHUR MAGUETA COSTA                                 ";03126-007;NULL;S
VITOR CARLOS TRÊS & CIA LTDA;"CASA DO VIDRO (VCT) ";02.745.261/0001-66;RUA;CIRO CINI,;120;;VINOSUL;BENTO GONÇALVES;RS;;"54-3449-1499 ";"hilde@cvidro.com.br ";"CONSUELO BACCEGA TRÊ ";95700000;NULL;" "
VITORIA INDUSTRIA DE VIDROS LTDA;VITORIA VIDROS TÊMPERA;13.962.219/0001-13;ROD.;SE 216,;95;;HORTA;LAGARTO;SE;BRASIL;79-9-8872-1121;glaucioroniere@gmail.com;GENILSON OLIVEIRA SANTOS;49400-000;NULL;" "
VITRAGGE IND. E COM. DE VIDROS LTDA;VITRON;26.976.183/0001-79;RUA;ÁREA ESPECIAL 15 LOTE 22 SETOR E SUL;22;VITRON;TAGUATINGA SUL (TAGUATINGA) ;BRASÍLIA;DF;BRASIL;(61) 3043-0099;anapaula.vitron@gmail.com;ANA PAULA;72025-345;2019-02-26 13:08:59.277;NULL
VITRAL TEMPERA IND E COM LTDA-ME;VITRALLUX;10.355.593/0001-62;AV.;SANTA LUZIA,;1101;;VILA TANCREDO NEVES;ACAILANDIA;MA;BRASIL;99-3535-7600;vitraltempera@gmail.com;DJALMA SOUZA CHAVES;65930-000;NULL;" "
VITRAL VIDROS PLANOS LTDA;VITRAL VIDROS PLANOS;00.033.241/0002-181;RUA;STRC TRECHO 02;11;" RODOVIARIA CARGA SETOR CARGAS";ZONA INDUSTRIAL;"BRASÍLIA ";DF;BRASIL;(61) 3462-3200;ricardo@vitral.com.br;RICARDO;71225-520;2017-08-31 13:19:09.067;NULL
VITRAL VIDROS PLANOS LTDA  (DF);VITRAL VIDROS - DF;00.033.241/0002-18;RUA;STRC TRECHO 02;2;"CONJUNTO D, LOTE 11/12 ";ZONA INDUSTRIAL;BRASÍLIA;DF;BRASIL;(61) 3462-3201;secretaria@vitral.com.br;RICARDO;71225-520;2022-09-19 14:10:58.777;" "
VITRAL VIDROS PLANOS LTDA (GO);VITRAL VIDROS GO;00.033.241/0004-80;RUA.;DOS GUATAMBUS,;248;;SÍTIO DE RECREIO MANSÕES BERNA;GOIÂNIA;GO;BRASIL;62-3240-2400;jota@vitral.com.br;JOTA;74681-225;NULL;" "
VITRAL VIDROS PLANOS LTDA (MG);VITRAL VIDROS - MG;00.033.241/0003-07;AVENIDA;JOSÉ ANDRAUS GASSANI,;4775;.;DISTRITO INDUSTRIAL;UBERLÂNDIA;MG;BRASIL;(34) 3233-8900;joaquim@vitral.com.br;JOAQUIM DE OLIVEIRA;38402-324;2024-10-15 17:26:36.953;" "
VITRAX - TEMPERTINS INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;;07.360.547/0001-47;;612 SUL (ARSE) AL.;03;- LTS. 15/21 - SALA 01;SETOR INDUSTRIAL;PALMAS;TO;;;;;77022098;NULL;" "
VITRINO INDUSTRIA E COMERCIO DE VIDROS EIRELI;VITRINO VIDROS;12.462.754/0001-42;ROD.;BR 280,;5065;;COLEGIO AGRICOLA ARAQUARI;ARAQUARI;SC;BRASIL;47-34322693;comercial@vitrinovidros.com.br;BRUNO HERNANDES AFFONSO LARA;89245-000;NULL;" "
VITRIUM IND. E COM. DE VIDROS LTDA;;11.656.571/0001-03;AV.;PROJETADA 31,;206;LOTE 01 - QUADRA 84;INTERMARES;CABEDELO;PB;;;;;58310000;NULL;NULL
VITRIUM INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;VITRIUM VIDROS;03.317.169/0001-68;RUA;MAR DO CARIBE;206;GALPÃO;PORTAL DO POÇO;CABEDELO;PB;BRASIL;(83) 3248-1173;karina@vitriumvidros.com.br;KARINA CHAVES;58106-282;2022-04-30 18:37:44.373;" "
"VITRO DO BRASIL IND E COM LTDA                       ";VITRO DO BRASIL;56.656.382/0001-60;AVENIDA;DEP EMILIO CARLOS;1551;;"VL CALDAS                     ";"SP - CARAPICUIBA              ";SP;BRASIL;11-4241-8870;esouzac@vitro.com;"DIRETORIA                                            ";06310-160;NULL;S
VITRON BRASÍLIA;VITRON BRASÍLIA;31.507.116/0001-45;QUADRA;SCIA QUADRA 8 CONJ 11 LOTE 13;13;"SCIA ";SCIA;BRASILIA;DF;BRASIL;(61) 9842-7986;joseneves.vitron@gmail.com;JOSÉ NEVES;71250-725;2021-09-19 13:18:32.000;NULL
VITRON GLASS - VITRON INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;;16.550.186/0001-92;AV.;ENGENHEIRO EUSÉBIO STEVAUX,;1771;.;JURUBATUBA;SÃO PAULO;SP;;;;;04696000;NULL;NULL
VITRUM COM. DE VIDROS;VITRUM COM. DE VIDROS;34.250.216/0001-27;AVENIDA;MARIANA;1437;;SANTO ANDRÉ;"MG - BELO HORIZONTE           ";MG;BRASIL;31- 3324-2697;marcela.vitrum@gmail.com;MARCELA GRAMISCELLI;31210-420;NULL;NULL
VIVIANE CARNEIRO DA SILVA;IVO GLASS DESING;31.022.780/0001-02;RUA;ANDRE VIDAL DE NEGREIROS;25;CASA;ESTANCIA;RECIFE;PE;BRASIL;(81) 9830-5271;viviaglassdesing@hotmail.com;81 980552712;50771-590;2019-07-23 12:51:04.177;NULL
VIVIX - COMPANHIA BRASILEIRA DE VIDROS PLANOS;VIVIX;10.858.291/0001-07;RUA;ENGENHO SÃO JOÃO DA VÁRZEA;s/n;;VÁRZEA;RECIFE;PE;BRASIL;(81) 9732-7328;patricia.robalinho@vivix.com.br;PATRÍCIA ROBALINHO;50741-520;2024-09-30 13:10:26.697;" "
VLA COMERCIAL DE VIDROS LTDA;VLA;08.062.983/0001-00;RUA;PROFESSOR GUILHERME BELFORT SABINO;1562;;CAMPININHA;SÃO PAULO;SP;BRASIL;(11) 5685-2121;1@abravidro.org.br;VERA LUCIA DE ABREU;04678-002;NULL;NULL
VSANTOS ACESSORIA ADUANEIRA LTDA;GRUPO V SANTOS;64.571.045/0001-07;RUA;GUARAREMA;196;;BOSQUE DA SAÚDE;SÃO PAULO;SP;BRASIL;(11) 5586-4367;norberto@vsantos.com.br;NORBERTO NORONHA;04136-030;NULL;NULL
VTC TECNOLOGIA DE VIDROS TEMPERADOS LTDA - EPP;;05.739.900/0001-79;R.;MARIA SOLDEIRA LOURENÇON,;579;;SANTA JÚLIA;ITUPEVA;SP;;;;;13295000;NULL;" "
VTR DE PILARES CRISTAIS TEMPERADOS LTDA - VITRUM;VTRUM;05.415.769/0001-94;RUA;MÁRIO FERREIRA;425;- GALPÃO;ENGENHO DA RAINHA;RIO DE JANEIRO;RJ;BRASIL;(21) 3475-1500;" wguarino@disvidro.com.br";WALTER GUARINO;20761-260;2024-07-29 13:33:54.457;" "
WESTGLASS INDÚSTRIA E COMÉRCIO LTDA;;05.121.725/0001-51;AV.;DR. OLAVO RIBEIRO DE SOUZA,;5;;JD. LUCILA;TATUÍ;SP;;;;;18277009;NULL;NULL
"WORLD GLASS INDUSTRIA E COMERCIO DE VIDROS LTDA      ";WORLD GLASS;03.494.045/0001-58;RUA;"ARIRAMBA DA COPA      ";480;;"PQ. INDUSTRIAL                ";"PR - ARAPONGAS                ";PR;BRASIL;43-3152-6014;nadia@worldglass.com.br;"DIRETORIA                                            ";86702-262;NULL;S
WR GLASS IND. E COM. ACESSORIOS VIDRO LTDA;WR GLASS;06.281.376/0001-06;RUA;DOIS DE JULHO,;80;;CANHEMA;DIADEMA;SP;BRASIL;11-4048-2633;claudia.reda@wrglass.com.br;WILLMERSON R R MARTINIANO;09941-540;NULL;" "
WSI ESPAÇO VALE SUL;WSI;19.034.604/0001-87;TRAVESSA;JOÃO FERREIRA PINTO;137;NULL;POSSE;NOVA IGUAÇU;RJ;BRASIL;(24) 3321-5271;ecosta@wsivalesul.com.br;EVANDRO COSTA;26030-597;NULL;NULL
WVA QUALITY VISION COMÉRCIO E COMUNICAÇÃO VISUAL LTDA;;07.819.110/0001-29;R.;ELIZABETE KOLLER,;250;;SÃO ROQUE DA CHAVE;ITUPEVA;SP;;;;;13295000;NULL;NULL
"ZIPGLASS SERVIÇOS LTDA ";GLASTRONIC;NULL;ALAMEDA;PATATIVA;165;;MORADA DOS PÁSSAROS;BARUERI;SP;BRASIL;(11) 4192-4566;e.saler@terra.com.br;ERIC;06428-290;NULL;NULL
ZIPGLASS SERVS LTDA - GLASTRONIC ZIPGLASS SERVS LT;GLASTRONIC;05.201.692/0001-50;ALAMEDA;PATATIVA;165;.;MORADA DOS PASSAROS;BARUERI;SP;BRASIL;(11) 4192-4566;e.saler@terra.com.br;ERIC HUGO SALER;06428-290;2024-07-30 11:14:29.823;NULL
